samples	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSONTARGET	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	run	project	groupID
PROJECT_SEQTHNG_0058_Bn_P_PE_524_EX	0.047869	94.0044705341662	93.1981031565314	0.183835049823477	69	0.28201967870647	2647	73.1893292109716	1.06177442189712	141.81148469966	287.666666666667	137.902139214734	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	1994_TS
PROJECT_SEQTHNG_0059_Bn_P_PE_528_EX	0.04706	94.2753931151721	93.8567785805355	0.118997025074373	45	0.246493837654059	2522	65.939226519337	1.06726166133416	147.241716629852	261.526315789474	102.385426810991	0	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2135_TS
PROJECT_SEQTHNG_0060_Bn_P_PE_518_EX	0.046831	94.3990092033055	93.784031944652	0.0960901966646025	41	0.313894642437702	2431	68.3991373235677	1.06648814262623	147.813246471227	360.84	183.78045162639	33033	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2137_TS
PROJECT_SEQTHNG_0061_Bn_P_PE_515_EX	0.046521	93.8844822768212	92.844091915479	0.206358418778616	80	0.505148212635154	2514	71.0066421616044	1.06247111197605	147.757280886528	274.045454545455	114.442711858469	112112	0	23023	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2171_TS
PROJECT_SEQTHNG_0063_Bn_P_PE_506_EX	0.046381	93.9544209913542	92.9626355619758	0.120739095750415	52	0.881826610034281	2339	64.7463400961601	1.04604157664795	147.220070220529	298.789473684211	101.797310970259	0	0	14014	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2912_TS
PROJECT_SEQTHNG_0064_Bn_P_PE_478_EX	0.046067	94.2084355395402	93.4465018342848	0.112879067445243	42	0.336466451038704	2461	73.8793496429114	1.06626372816393	147.362588999747	292.730769230769	111.579760258787	0	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3012_TS
PROJECT_SEQTHNG_0065_Bn_P_PE_514_EX	0.048516	94.6965949377525	94.2719927446616	0.0968752576469618	37	0.305054002803199	2378	66.0235798499464	1.05550705325553	146.741288117885	292.904761904762	92.5222777610137	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3051_TS
PROJECT_SEQTHNG_0068_Bn_P_PE_539_EX	0.045376	94.3824929478138	94.0012341325811	0.121209449929478	47	0.211565585331453	2398	63.9743476727786	1.06662349630145	146.479253741798	326.473684210526	124.478012609732	14014	0	33033	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3436_TS
PROJECT_SEQTHNG_0069_Bn_P_PE_538_EX	0.050229	94.1249079217185	93.3743454976209	0.1732067132533	72	0.543510720898286	2591	71.7434151585737	1.04994669983122	148.610749185668	280.5	120.820034635117	0	0	24024	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3790_TS
PROJECT_SEQTHNG_0070_Bn_P_PE_519_EX	0.041149	94.5320663928649	93.8491822401516	0.114219057571265	42	0.157962526428346	2138	87.5744246518749	1.0609606415187	146.165197048767	306.526315789474	101.640423175372	0	0	20020	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3832_TS
PROJECT_SEQTHNG_0071_Bn_P_PE_527_EX	0.045057	94.5180549082274	93.9987127416384	0.117628781321437	48	0.210844041991256	2322	68.8705417582174	1.05275388114309	145.823936882147	328.739130434783	139.470183003644	194194	0	40040	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3923_TS
PROJECT_SEQTHNG_0072_Bn_P_PE_498_EX	0.049863	93.8270862162325	92.4914265086337	0.116318713274372	43	0.980687082606341	2531	68.2550187513788	1.05688338679799	144.29291439564	291.875	134.907781002431	140140	0	16016	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	3993_TS
PROJECT_SEQTHNG_0073_Bn_P_PE_522_EX	0.038537	94.5532864519812	93.741080001038	0.075252354879726	23	0.324363598619509	1945	64.9375924436256	1.05418932993866	148.619847412042	314.411764705882	135.699520491385	183183	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4003_TS
PROJECT_SEQTHNG_0074_Bn_P_PE_496_EX	0.045067	94.3905740342157	93.9246011493998	0.0732243104710764	31	0.210797257416735	2400	66.6341225286795	1.06422156063145	146.05907520158	273.545454545455	112.722397255271	45045	0	24024	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4021_TS
PROJECT_SEQTHNG_0075_Bn_P_PE_508_EX	0.043295	94.595218847442	94.0108557570158	0.110867305693498	41	0.279477999769026	2171	67.0493128536783	1.05625048358394	145.744426809913	293	165.929955101543	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4080_TS
PROJECT_SEQTHNG_0076_Bn_P_PE_521_EX	0.046766	94.1495958602403	93.5850831800881	0.171064448530984	67	0.205277338237181	2560	66.3537612795621	1.0599181511796	143.932114467409	298	150.517836310582	0	0	12012	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4086_TS
PROJECT_SEQTHNG_0076_Pb_R_PE_534_EX	0.038737	94.3310013682009	93.819862147301	0.098097426233317	32	0.183287296383303	2087	67.1864109249555	1.04858380922317	146.666867354479	312.611111111111	127.281900122388	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4086_BC
PROJECT_SEQTHNG_0077_Bn_P_PE_518_EX	0.040732	94.6430325051557	94.1372876362565	0.127663753314347	45	0.314249238927624	2002	63.8957085338309	1.06219001432823	146.294007782101	265.947368421053	113.373845347436	0	0	5005	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4578_TS
PROJECT_SEQTHNG_0077_Pb_R_PE_523_EX	0.042373	93.9678568900007	93.4297783966205	0.0991197224647771	40	0.280839213650202	2395	70.8706015623156	1.0517487320372	140.909787276791	270.142857142857	144.518670968506	0	0	8008	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4578_BC
PROJECT_SEQTHNG_0078_Pb_R_PE_520_EX	0.039605	94.3466733998233	93.7154399697008	0.118671884863022	41	0.280267642974372	2081	73.2963009720995	1.05111398672218	147.955976020982	307.928571428571	140.627402473809	87087	0	17017	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4614_BC
PROJECT_SEQTHNG_0079_Bn_P_PE_515_EX	0.04203	94.3921008803236	94.0970735189151	0.123721151558411	48	0.190340233166786	2225	64.3040685224839	1.07048030221263	140.689536964686	289.44	165.332411825389	72072	0	25025	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4748_TS
PROJECT_SEQTHNG_0079_Pb_R_PE_520_EX	0.041619	94.2790552391936	93.7672697566016	0.160984165885773	59	0.228261130733559	2219	74.5596962925587	1.05320091262918	149.749477547276	293.952380952381	116.90471341285	0	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4748_BC
PROJECT_SEQTHNG_0080_Bn_P_PE_486_EX	0.040932	93.4892016026581	92.4997556923678	0.112381510798397	39	0.571679859278804	2385	85.5931789309098	1.08374872550129	142.824365641414	226.875	141.284674947427	0	0	22022	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4750_TS
PROJECT_SEQTHNG_0080_Pb_R_PE_519_EX	0.043802	94.3701200858408	94.1075749965755	0.077622026391489	30	0.214602072964705	2338	77.6996484178805	1.05419674054425	147.549182310819	298.409090909091	136.511624243941	131131	0	20020	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	4750_BC
PROJECT_SEQTHNG_0120_Bn_P_PE_527_EX	0.032166	94.4724242989492	93.626810918361	0.152334763414786	46	0.236274326929056	1653	71.5755766958901	1.05749086479902	148.19991443991	320.133333333333	144.178531303689	0	0	10010	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2368_TS
PROJECT_SEQTHNG_0120_Pb_R_PE_519_EX	0.040024	94.5707575454727	92.944233459924	0.0549670197881271	21	0.194883070157905	2073	57.522986208275	1.04267100079887	145.531240918338	294.133333333333	144.397537682915	55055	0	20020	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2368_BC
PROJECT_SEQTHNG_0121_Bn_P_PE_522_EX	0.042078	94.2440230048957	93.5072959741433	0.0903084747373925	29	0.451542373686962	2194	68.9885450829412	1.05286214953271	142.971151906395	288.695652173913	134.306409825543	29029	0	10010	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2537_TS
PROJECT_SEQTHNG_0121_Pb_R_PE_530_EX	0.04126	94.5516238487639	93.8002908385846	0.0896752302472128	28	0.227823557925351	2117	82.4866698982065	1.0426845565831	145.202988823952	322.666666666667	117.110584017367	0	0	34034	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2537_BC
PROJECT_SEQTHNG_0122_Bn_P_PE_499_EX	0.033684	94.1663697898112	93.2698016862605	0.127657047856549	40	0.344377152357202	1806	83.2086450540316	1.05642340871997	145.989028657902	256	108.252277368911	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2620_TS
PROJECT_SEQTHNG_0122_Pb_R_PE_521_EX	0.038967	94.0103164215875	93.5535196448277	0.0923858649626607	35	0.300254061128647	2181	61.6521672184156	1.0529462489221	144.768323642617	292.125	113.256829264288	0	0	10010	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2620_BC
PROJECT_SEQTHNG_0123_Bn_P_PE_514_EX	0.030857	94.263862332696	93.5120070000324	0.0777781378617494	22	0.256019703794925	1667	81.0999124995949	1.04920279922083	147.842541341493	345.714285714286	160.323970479165	0	0	11011	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2348_TS
PROJECT_SEQTHNG_0123_Pb_R_PE_510_EX	0.04043	93.8832550086569	93.5518179569627	0.165718525847143	55	0.291862478357655	2288	61.8971061093248	1.07909251151418	144.781990146745	300.35	139.927222154947	21021	0	20020	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2348_BC
PROJECT_SEQTHNG_0124_Bn_P_PE_535_EX	0.039099	94.4985805263562	93.5369191027903	0.0997467965932633	33	0.29924038977979	1995	71.6846978183585	1.04894529142889	145.078353361481	286.631578947368	134.327647554429	0	0	6006	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2487_TS
PROJECT_SEQTHNG_0124_Pb_R_PE_556_EX	0.035628	94.4425732569889	93.7156169305041	0.120691590883575	38	0.190861120467048	1869	75.8588750421017	1.04167182662538	146.306407513077	300.625	127.630264338048	0	0	3003	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2487_BC
PROJECT_SEQTHNG_0125_Bn_P_PE_486_EX	0.032716	94.2474630150385	93.7461792395158	0.177283286465338	46	0.342340139381342	1712	70.3722949015772	1.06115776431718	141.998248686515	314.5	177.066607053203	7007	0	9009	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2485_TS
PROJECT_SEQTHNG_0125_Pb_R_PE_522_EX	0.043203	94.560562923871	93.9425502858598	0.0810128926231975	29	0.182857671920931	2236	81.0939055158207	1.05072016460906	144.270628839987	295.052631578947	113.795048307871	0	0	19019	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2485_BC
PROJECT_SEQTHNG_0126_Bn_P_PE_526_EX	0.04461	94.6872898453262	94.0013449899126	0.118807442277516	50	0.165882089217664	2243	69.5606366285586	1.0520298879203	143.96484375	321.55	158.617298867431	0	0	7007	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2907_TS
PROJECT_SEQTHNG_0126_Pb_R_PE_536_EX	0.04105	94.3191230207065	93.4470158343484	0.107186358099878	39	0.287454323995128	2170	75.5931790499391	1.05292213972966	145.762642698487	349.307692307692	97.543193284888	0	0	33033	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2907_BC
PROJECT_SEQTHNG_0127_Bn_P_PE_507_EX	0.03634	94.3010456796918	93.4700055035773	0.118326912493121	38	0.297193175564117	1920	66.1089708310402	1.07305464224204	145.495374828562	227.083333333333	90.2251427756636	0	0	6006	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2646_TS
PROJECT_SEQTHNG_0127_Pb_R_PE_540_EX	0.039782	94.5000251369966	93.3060177969936	0.153335679453019	53	0.231260369011111	2035	75.4864008848223	1.04967331211258	147.750944299622	335.2	175.772276919124	39039	0	28028	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2646_BC
PROJECT_SEQTHNG_0128_Bn_P_PE_534_EX	0.040145	94.5148835471416	93.1747415618383	0.196786648399552	66	0.236642172126043	2028	72.3103748910201	1.05555710112672	144.650739266795	276.772727272727	107.540238481054	0	0	13013	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2576_TS
PROJECT_SEQTHNG_0128_Pb_R_PE_543_EX	0.040836	94.3040454500931	93.4420609266334	0.0636693113919091	25	0.303653638946028	2176	68.635517680478	1.04943452786483	148.811347701896	320.941176470588	123.815550951564	0	0	18018	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2576_BC
PROJECT_SEQTHNG_0129_Bn_P_PE_511_EX	0.041369	94.5200512461022	93.7924532862772	0.195798786530977	70	0.215136938287123	2097	65.3315284391694	1.05373649176705	149.092731829574	310.75	140.505115565235	100100	0	17017	181206_M00753_0074_000000000-D5KLC	PROJECT_SEQTHNG	2354_TS
PROJECT_CANMAN_0013_Ov_P_PE_412_EX	0.043897	92.4960703464929	90.730573843315	0.127571360229628	43	1.94774130350593	2383	75.2511561154521	1.08416555407209	144.074181710711	195.25	63.4017941386519	175175	0	10010	181206_M00753_0074_000000000-D5KLC	PROJECT_CANMAN	093-016-PRE
PROJECT_CANMAN_0016_Ov_P_PE_406_EX	0.03976	93.3903420523139	92.034708249497	0.085513078470825	29	1.55432595573441	1976	80.5633802816901	1.09556827569928	147.810056016374	245	89.4729940633858	39039	0	10010	181206_M00753_0074_000000000-D5KLC	PROJECT_CANMAN	093-019-PRE
PROJECT_CANMAN_0064_Ov_P_PE_417_EX	0.042816	92.9185351270553	91.4354446935725	0.0653961136023916	22	1.84510463378176	2214	79.488976083707	1.09991982084105	144.549190629399	222.058823529412	72.6672274932592	111111	0	12012	181206_M00753_0074_000000000-D5KLC	PROJECT_CANMAN	093-109-PRE
PROJECT_GNATS_0003_Br_R_PE_393_EX	0.02652	91.6704374057315	89.8868778280543	0.0716440422322775	19	2.51885369532428	1522	64.1666666666667	1.12985685071574	141.229484595451	205.928571428571	67.8964172058273	112112	0	3003	181109_M00753_0070_000000000-D4VW3	PROJECT_GNATS	GEN-40A-N
PROJECT_SEQTHNG_0052_Pb_R_PE_534_EX	0.023882	94.2760237836027	93.6604974457751	0.205175445942551	38	0.251235239929654	1258	71.2545012980488	1.05122338438551	139.690961581168	272.3	108.244214626002	66066	0	3003	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	1701_BC
PROJECT_SEQTHNG_0058_Pb_R_PE_532_EX	0.023275	94.1224489795918	92.3823845327605	0.163265306122449	35	0.270676691729323	1267	73.1127819548872	1.0559679907443	133.515406034601	257.666666666667	112.873774141245	3003	0	5005	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	1994_BC
PROJECT_SEQTHNG_0063_Pb_R_PE_521_EX	0.025743	94.464514625335	93.7381035621334	0.151497494464515	37	0.33018684690984	1301	85.5455852076293	1.04566956222585	147.486758779505	311.857142857143	115.717548454883	0	0	6006	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	2912_BC
PROJECT_SEQTHNG_0064_Pb_R_PE_513_EX	0.028047	93.8959603522658	92.7264948122794	0.174706742254074	43	0.331586265910793	1570	74.9491924269975	1.05801526717557	145.997379912664	326.545454545455	112.882371307774	23023	0	16016	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3012_BC
PROJECT_SEQTHNG_0065_Pb_R_PE_518_EX	0.026009	94.4865238955746	93.6483524933677	0.153792917836134	36	0.19608597024107	1343	69.2760198392864	1.05576559546313	147.08488301119	357.636363636364	106.609118429107	0	0	4004	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3051_BC
PROJECT_SEQTHNG_0066_Pb_R_PE_523_EX	0.024923	94.1981302411427	93.5922641736549	0.144444890262007	32	0.268827990209846	1343	60.2455563134454	1.05862193362194	144.285215317119	237.272727272727	105.370420991067	13013	0	10010	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3118_BC
PROJECT_SEQTHNG_0067_Pb_R_PE_527_EX	0.022398	94.5709438342709	94.155728190017	0.1071524243236	21	0.125011161710867	1164	67.0372354674524	1.05725267046022	148.245538664904	339.363636363636	100.054778385072	0	0	2002	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3136_BC
PROJECT_SEQTHNG_0068_Pb_R_PE_520_EX	0.025846	93.9758569991488	93.3993654724135	0.177977249864583	39	0.232144238953803	1451	65.8399752379478	1.06242071650409	148.281032566182	316.692307692308	113.456453601835	0	0	7007	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3436_BC
PROJECT_SEQTHNG_0069_Pb_R_PE_524_EX	0.021629	94.6183364926719	94.1282537334135	0.120208978686023	23	0.245041379629202	1085	64.7926395117666	1.04895176585167	144.341607622771	253.166666666667	88.527616532294	0	0	6006	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3790_BC
PROJECT_SEQTHNG_0070_Pb_R_PE_510_EX	0.023382	93.7430502095629	93.1528526216748	0.183902146950646	36	0.393465058592079	1328	47.0917800017107	1.07262405794264	143.763310369999	364.5	105.009523377644	9009	0	11011	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3832_BC
PROJECT_SEQTHNG_0071_Pb_R_PE_509_EX	0.025548	94.3713793643338	93.7255362454987	0.215281039611711	49	0.22702364177235	1325	74.4441834977298	1.05922411141865	148.427001244297	318.384615384615	115.963879297716	0	0	17017	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3923_BC
PROJECT_SEQTHNG_0072_Pb_R_PE_521_EX	0.021796	94.297118737383	93.4758671315838	0.238575885483575	45	0.256927876674619	1135	68.8887869333823	1.05514196231452	142.603415559772	259.777777777778	108.639851269921	71071	0	4004	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	3993_BC
PROJECT_SEQTHNG_0073_Pb_R_PE_506_EX	0.021497	94.5248174163837	93.9014746243662	0.167465227706192	34	0.190724287109829	1100	60.5340280039075	1.05328909854336	145.814960629921	343.375	102.012177581895	0	0	12012	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	4003_BC
PROJECT_SEQTHNG_0074_Pb_R_PE_510_EX	0.023017	93.9131945952991	93.3614285093626	0.204196897944997	42	0.343224573141591	1275	52.1875135769214	1.05562609884743	146.426813471503	307.6	106.883300847232	4004	0	18018	181109_M00753_0070_000000000-D4VW3	PROJECT_SEQTHNG	4021_BC
PROJECT_CANMAN_0053_Pb_R_PE_528_EX	0.02431	94.7716988893459	93.9654463183875	0.11517893870835	20	0.304401480872069	1169	65.8823529411765	1.04956719817768	149.765484613047	233.909090909091	56.3244731976406	0	0	12012	181109_M00753_0070_000000000-D4VW3	PROJECT_CANMAN	093-092-BC
PROJECT_CANMAN_0061_Pb_R_PE_540_EX	0.027864	94.1465690496698	92.8689348262992	0.132787826586276	31	0.244042492104508	1526	64.6640826873385	1.05714746302341	146.450577516868	226.166666666667	79.5391238462068	0	0	14014	181109_M00753_0070_000000000-D4VW3	PROJECT_CANMAN	093-106-BC
PROJECT_CANMAN_0067_Pb_R_PE_530_EX	0.025006	93.7654962808926	92.7297448612333	0.159961609213789	36	0.383907862113093	1423	60.0455890586259	1.05489066858634	144.725977737024	276.7	107.045831306035	45045	0	2002	181109_M00753_0070_000000000-D4VW3	PROJECT_CANMAN	093-112-BC
PROJECT_CANMAN_0069_Pb_R_PE_534_EX	0.027659	94.2948045844029	92.610000361546	0.15908022705087	38	0.321775913807441	1445	79.6196536389602	1.04445334401281	145.576971741881	216.615384615385	68.2016675428197	84084	0	9009	181109_M00753_0070_000000000-D4VW3	PROJECT_CANMAN	093-114-BC
PROJECT_TINFOIL_0001_Sk_M_PE_332_EX	0.028085	91.5577710521631	90.4219334164145	0.078333630051629	14	3.13690582161296	1468	74.8477835143315	1.31795581526475	133.874115267947	171.181818181818	46.6375154917119	20020	0	11011	181109_M00753_0070_000000000-D4VW3	PROJECT_TINFOIL	M31_AT
PROJECT_TINFOIL_0002_Ln_M_PE_318_EX	0.028231	88.5728454535794	87.4322553221636	0.223158938755269	24	3.82203960185612	2084	46.0947185717828	1.39697172868478	121.537132573485	121.230769230769	35.2445387938741	0	0	11011	181109_M00753_0070_000000000-D4VW3	PROJECT_TINFOIL	M37_AT
PROJECT_TINFOIL_0003_Ln_M_PE_340_EX	0.026078	91.8743768693918	90.233146713705	0.0805276478257535	19	3.11373571592914	1286	76.7696909272183	1.1921277866242	134.948453608247	194.692307692308	69.95095492325	268268	0	7007	181109_M00753_0070_000000000-D4VW3	PROJECT_TINFOIL	M53_AT
PROJECT_TINFOIL_0004_Lu_M_PE_329_EX	0.024955	91.1280304548187	89.9018232819074	0.0520937687838109	9	3.1456621919455	1416	80.2244039270687	1.31128539299924	126.682116001935	149.6	61.5356807063999	139139	0	11011	181109_M00753_0070_000000000-D4VW3	PROJECT_TINFOIL	M68_AT
PROJECT_OXFORDWHZMA_0001_Ln_M_PE_431_EX	0.02232	93.6469534050179	92.8629032258064	0.0537634408602151	8	0.994623655913978	1184	71.7562724014337	1.07576303463894	141.275954454119	346.833333333333	63.6564127868425	0	0	0	181109_M00753_0070_000000000-D4VW3	PROJECT_OXFORDWHZMA	DIVA-038
PROJECT_DEFME_0001_Lv_M_PE_497_EX	0.012763	93.6613648828645	92.2588733056491	0.148867821045209	18	0.336911384470736	747	54.9008853717778	1.08132802605392	137.74845240087	357.75	174.22166197118	0	0	1001	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-02-SUR-T1
PROJECT_DEFME_0001_Lv_M_PE_502_EX	0.012045	94.5952677459527	93.6073059360731	0.116230801162308	10	0.390203403902034	590	66.4840182648402	1.06516454749439	145.660698613305	285.666666666667	60.5135430204586	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-02-SUR-T2
PROJECT_DEFME_0002_Lv_M_PE_508_EX	0.013296	94.193742478941	93.0430204572804	0.16546329723225	21	0.330926594464501	706	60.2286401925391	1.06073183127224	134.916001277547	200.5	77.6772167369558	0	0	5005	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-03-SUR-T1
PROJECT_DEFME_0003_Lv_M_PE_483_EX	0.011802	93.0943907812235	90.4422979156075	0.796475173699373	88	0.643958651076089	645	42.4080664294187	1.07055154940557	135.021570947483	300.555555555556	124.40356471412	0	0	2002	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-04-SUR-T1
PROJECT_DEFME_0003_Lv_M_PE_505_EX	0.013348	93.5720707222056	92.0587353910698	0.209769253820797	24	0.449505543901708	770	67.4932574168415	1.0673446713956	145.221136909528	286.285714285714	75.4220776425469	0	0	1001	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-04-SUR-T2
PROJECT_DEFME_0003_Lv_M_PE_511_EX	0.011909	94.4159879083046	92.7953648501134	0.159543202619867	15	0.445041565202788	593	84.0540767486775	1.06518237801989	138.790377090004	220	145.239113189251	2002	0	1001	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-04-SUR-T4
PROJECT_DEFME_0003_Lv_M_PE_515_EX	0.01112	93.9568345323741	92.5539568345324	0.305755395683453	34	0.503597122302158	582	54.0107913669065	1.06602040816327	141.795558958652	130	0	0	0	2002	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-04-SUR-T3
PROJECT_DEFME_0003_Pb_R_PE_521_EX	0.01424	93.9887640449438	92.7457865168539	0.14747191011236	19	0.351123595505618	785	49.2064606741573	1.06400063603116	143.074790794979	258.5	133.5	33033	0	6006	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-04-BC
PROJECT_DEFME_0005_Cc_M_PE_505_EX	0.012064	93.8577586206897	92.8464854111406	0.373010610079576	42	0.28183023872679	662	66.3793103448276	1.05931886227545	145.424799081515	252.625	84.3251704712181	0	0	14014	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-06-SUR-T1
PROJECT_DEFME_0005_Lv_M_PE_488_EX	0.011741	94.0465037049655	92.8796524997871	0.110723107060727	11	0.229963376203049	659	76.7311131930841	1.06831156265118	145.952725955443	233.75	95.6683725167309	12012	0	11011	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-06-SUR-A
PROJECT_DEFME_0005_Lv_M_PE_501_EX	0.008746	94.1344614680997	93.0482506288589	0.228675966155957	18	0.114337983077978	483	68.6713926366339	1.07776904948939	142.496295396575	267.666666666667	154.284009396812	0	0	7007	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-06-SUR-T2
PROJECT_DEFME_0005_Pb_R_PE_480_EX	0.01186	93.8870151770658	93.389544688027	0.168634064080944	16	0.269814502529511	673	67.5210792580101	1.0531592886871	149.31845532106	269.166666666667	63.2123845109133	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_DEFME	CMP-01-06-BC
PROJECT_CANMAN_0001_Ov_P_PE_398_EX	0.015626	92.7940611800845	91.123768078843	0.275182388327147	37	1.74068859592986	811	57.6539101497504	1.08713257348531	143.246551724138	210.2	50.1812714067709	94094	0	13013	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-001B-PRE
PROJECT_CANMAN_0003_Ov_P_PE_393_EX	0.015866	89.4491365183411	86.0456321694189	0.100844573301399	13	4.84053951846716	890	69.3999747888567	1.092623960579	146.778537204059	189.25	81.7461772806533	74074	0	9009	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-004B-PRE
PROJECT_CANMAN_0004_Ov_P_PE_324_EX	0.015607	90.8374447363363	89.0561927340296	0.333183827769591	43	3.21009803293394	877	89.7930415839047	1.2776926543488	117.419976017493	121.7	41.4271650007577	0	0	16016	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-002-POST
PROJECT_CANMAN_0004_Ov_P_PE_381_EX	0.016175	92.1236476043277	90.4729520865533	0.105100463678516	17	1.98454404945904	936	74.2627511591963	1.16125009742031	128.912086437152	179.888888888889	79.071619356469	7007	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-002-PRE
PROJECT_CANMAN_0005_Ov_P_PE_351_EX	0.013103	91.3836525986415	89.4756925894833	0.206059680989086	23	2.6024574524918	761	61.1157750133557	1.19350014953644	131.164940704861	206.6	48.4875241685941	14014	0	7007	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-006-PRE
PROJECT_CANMAN_0006_Ov_P_PE_334_EX	0.013806	92.3221787628567	91.0763436187165	0.152107779226423	20	1.73837461973055	799	79.7551789077213	1.21519832189169	128.796485171819	161.333333333333	56.3461523876199	0	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-007-PRE
